주소,업소명,업종,연락처,메뉴1,가격1,메뉴2,가격2,메뉴3,가격3
울산광역시 남구 돋질로47번길 9,고을식당,한식_일반,052-261-1649,낙지+돼지 두루치기,10000.0,돼지두루치기,9000.0,,
울산광역시 남구 대학로84번길 5-5,덤,한식_일반,052-247-1217,냉칼국수,7500.0,비빔밥,7000.0,돈까스,7500.0
울산광역시 남구 돋질로239번길 4-4,만추,한식_일반,052-260-0123,낙지볶음,9000.0,생대구탕,12000.0,생아구탕,12000.0
울산광역시 남구 산업로339번길 23,먹자 칼국수,한식_면류,052-261-1253,칼국수,6000.0,만두국,6000.0,떡국,6000.0
울산광역시 남구 수암로 54번길 17,모두랑국수먹는날,한식_일반,,국수,5000.0,비빔국수,6000.0,냉국수,5000.0
울산광역시 남구 월평로37번길 8,산동만두,중식,052-226-7459,자장면,5000.0,짬뽕,7000.0,찐만두,6000.0
울산광역시 남구 삼산중로 16,삼산24시두루치기,한식_일반,052-932-9797,정식,7000.0,"순두부,된장찌개",8000.0,간장불고기,9000.0
울산광역시 남구 삼산중로 41 (달동) 1층,삼산국수,한식_일반,052-256-3998,,,,,,
울산광역시 남구 대학로 145번길 25,삼시세끼만포장,한식_일반,052-223-7847,정식,8000.0,"된장,김치,순두부찌개",8000.0,,
울산광역시 남구 수암로 40번길 22-23,상황삼계탕,한식_일반,052-275-9997,삼계탕,11000.0,고디탕,7000.0,오리불고기,27000.0
울산광역시 남구 중앙로258번길 7,서울식당,한식_일반,052-271-5103,"김치,된장,순두부찌개",7000.0,부대찌개,8000.0,추어탕,8000.0
울산광역시 남구 문수로352번길 16,소대장,한식_육류,052-256-1660,갈비탕,10000.0,한우갈비정식,13000.0,,
울산광역시 남구 월평로37번길 3,소문난 고추장불고기 국밥,한식_일반,052-273-6661,"돼지,섞어,순대,선지국밥",7000.0,된장찌개,5000.0,쭉삼불고기,7000.0
울산광역시 남구 문수로369번길 8-23,소반,한식_일반,052-267-0336,정식,7000.0,치킨카레,7000.0,치킨스테이크,8000.0
울산광역시 남구 대학로47번길 10,솟대,한식_일반,,순두부찌개,7500.0,부대찌개,7500.0,두루치기정식,7500.0
울산광역시 남구 두왕로34번길 34-12 (선암동) 1층,시래기나라,한식_일반,,,,,,,
울산광역시 남구 거마로 117번길 39,아트헤어,미용업,052-265-9829,커트,5000.0,펌,20000.0,염색,10000.0
울산광역시 남구 대학로84번길 5-9,안창깍두기,한식_일반,052-225-2724,돈까스,5900.0,설렁탕,6000.0,갈비탕,6000.0
울산광역시 남구 두왕로318번길 2 (신정동) 1층,양지식당,한식_일반,,,,,,,
울산광역시 남구 월평로37번길 3,옛날가마솥보리밥,한식_일반,052-272-1816,보리밥,7000.0,얼큰수제비,5000.0,,
울산광역시 남구 수암로 177-6,제주숯불갈비,한식_육류,052-266-9297,삼겹살,10000.0,돼지갈비,10000.0,흑돼지오겹,11000.0
울산광역시 남구 삼호로11번길 32,중화루,중식,052-224-0392,자장면,6000.0,짬뽕,7000.0,우동,7000.0
울산광역시 남구 수암로 15-9 (신정동) 1층,짬짜,중식,,,,,,,
울산광역시 남구 북부순환도로 13번길 6-9,태화강낙지볶음,한식_일반,052-277-1428,낙지볶음,8000.0,부대찌개,7000.0,낙지전골,10000.0
울산광역시 남구 수암로190번길 18 1층 102호,퍼즈 10,기타요식업,052-273-6392,아메리카노,1100.0,카페라떼,2100.0,더치아메리카노,2000.0
울산광역시 남구 수암로189번길 21-2 (야음동) 1층,하나네족발추어탕,한식_일반,,추어탕,7000.0,김치찌개,8000.0,,
울산광역시 남구 중앙로224번길 12 (신정동) 1층,해성루,중식,,짜장면,5000.0,짬뽕,6000.0,간짜장,6000.0
울산광역시 남구 돋질로251번길 38,현대이용원,이용업,052-260-6123,커트,10000.0,커트+면도,15000.0,중고생,6000.0
울산광역시 남구 대학로43번길 14,황금정,중식,052-277-6486,자장면,4500.0,짬뽕,6000.0,볶음밥,6000.0
울산광역시 동구 진성14길 77 (전하동),GOGO!! 대패삼겹,한식_육류,052-236-5515,고고대패(칠레산),4500.0,우리대패(국내산),5500.0,물냉면,4500.0
울산광역시 동구 내진4길 12 (방어동),강원식당,한식_일반,052-236-9403,정식,7000.0,된장찌개,8000.0,김치찌개,8000.0
울산광역시 동구 등대1길 53 (방어동),경주본가,한식_일반,052-235-0777,한우국밥,8000.0,,,,
울산광역시 동구 꽃바위3길 63 (방어동),동해반점,중식,052-201-1912,짬뽕,7500.0,우동,7500.0,짜장면,6000.0
울산광역시 동구 슬도로 21 (방어동),미소돈참숯불구이,한식_육류,052-201-3855,소고기(미국산 100g),7800.0,삼겹살(국내산 100g),7300.0,소고기해장국,8000.0
울산광역시 동구 남목12길 36 (동부동),백옥세탁소,세탁업,052-236-1919,양복1벌,10000.0,자켓상의,6000.0,하의,4000.0
울산광역시 동구 번덕로 31 (화정동),북경,중식,052-252-1155,짜장면,2000.0,짬뽕,3000.0,볶음밥,4000.0
울산광역시 동구 내진2길 19 (방어동) 1층,비카디헤어,미용업,052-716-5055,,,,,,
울산광역시 동구 남목14길 32 (동부동),안골목,한식_일반,052-234-3107,보리밥뷔페,8000.0,,,,
울산광역시 동구 진성14길 77 (전하동) 동울산시장,얼큰손수제비,한식_면류,052-234-9770,,,,,,
울산광역시 동구 진성6길 39 (전하동),육천한식뷔페,한식_일반,052-252-3915,한식뷔페,7500.0,,,,
울산광역시 동구 옥류로64 (동부동),이조칼국수,한식_면류,052-236-9736,잔치국수,5000.0,손칼국수,6000.0,돈까스,7000.0
"울산광역시 동구 남목18길 8 1층 170호(동부동, 남목시티프라자)",일향,한식_일반,052-252-9748,정식,8000.0,,,,
울산광역시 동구 진성6길 88-12 (전하동),자매국수집,한식_일반,052-234-0912,잔치국수,4000.0,비빔국수,6000.0,칼국수,5000.0
울산광역시 동구 명덕4길 6 (서부동),장수밀면,한식_면류,052-235-0552,물밀면,6500.0,비빔밀면,7000.0,고기만두,5000.0
울산광역시 동구 화진길 9 (방어동),장수보리밥뷔페,한식_일반,052-252-7269,보리밥,5000.0,잔치국수,5000.0,손수제비,5000.0
울산광역시 동구 명덕5길 15 (서부동),장터수육,한식_일반,052-232-0541,국밥,6000.0,순대국밥,7000.0,수육(중),14000.0
울산광역시 동구 대송11길 14-1 (화정동),정원분식,한식_일반,052-233-7849,보리밥,4000.0,국수,4000.0,메밀수제비,4000.0
울산광역시 동구 진성14길 77 (전하동),정원식당,한식_일반,052-236-2221,청국장,6000.0,고등어정식,6000.0,추어탕,7000.0
울산광역시 동구 대송로 131 (화정동) 1층,정지간한식뷔페,한식_일반,052-232-2212,,,,,,
울산광역시 동구 명덕3길 6 (서부동),제일식당,한식_일반,052-233-8520,김치찌개,8000.0,순두부찌개,8000.0,된장찌개,8000.0
울산광역시 동구 명덕3길 14 (서부동),제주식당,한식_일반,052-232-2238,된장찌개,7000.0,김치찌개,7000.0,두부찌개,7000.0
울산광역시 동구 방어진순환도로 701 (일산동),컷트박스,이용업,052-235-0421,컷트,7000.0,,,,
"울산광역시 동구 옥류로 83 101호(동부동, 남목그린타워 상가)",포맨,이용업,052-201-0410,커트,10000.0,학생커트,9000.0,,
울산광역시 동구 진성6길 80 (전하동),하정희 헤어,미용업,052-234-1573,퍼머,25000.0,커트(학생),8000.0,커트,10000.0
울산광역시 동구 진성5길 50 (전하동),형제이용원,이용업,052-234-9977,컷트,10000.0,염색,10000.0,,
울산광역시 동구 문재2길 13 (방어동),호박터숯불갈비,한식_육류,052-201-4452,"생삼겹(국산, 150g)",9000.0,"소갈비살(수입,100g)",7500.0,"돼지갈비(수입, 200g)",6500.0
"울산광역시 북구 호계3길 17-11 (45, 46호)",남향손칼국수,한식_면류,052-295-5199,칼국수,5000.0,잔치국수,5000.0,김밥(2줄),5000.0
울산광역시 북구 호계로 303 (호계동) 1층,도마초밥,일식,052-292-9198,회전초밥 한접시,2300.0,왕새우튀김2p,2500.0,,
"울산광역시 북구 호계3길 17-11 (47, 48호)",동산분식,한식_면류,052-282-3882,칼국수,4500.0,국수,4500.0,김밥(2줄),4000.0
울산광역시 북구 명촌8길 19,마늘보쌈,한식_육류,052-289-9252,마늘보쌈정식,11000.0,마늘보쌈,32000.0,해물칼국수,7000.0
울산광역시 북구 당수골4길 11 1층 맛보고삼계탕,맛보고삼계탕,한식_일반,052-295-7985,삼계탕,13000.0,한방삼계탕,14000.0,참옻삼계탕,15000.0
울산광역시 북구 상방로 85,미스터투남성커트,이용업,052-287-3672,커트,10000.0,일반염색,15000.0,두피클렌징,5000.0
울산광역시 북구 새장터6길 1,백년동안,한식_육류,052-289-5856,설렁탕,9000.0,육개장,8000.0,갈비탕,9000.0
울산광역시 북구 상방로 162,벽산컴퓨터세탁,세탁업,052-288-2891,양복,7000.0,와이셔츠,3000.0,바지,3000.0
울산광역시 북구 양정6길 38-1,본가,한식_일반,052-288-1130,김치찌개,7000.0,된장찌개,7000.0,순두부찌개,8000.0
울산광역시 북구 염포로 557,삼미식당,한식_일반,052-287-4913,알탕,9000.0,다슬기탕,8000.0,동태탕,8000.0
울산광역시 북구 염포로 669 109호,상떼빌세탁소,세탁업,052-289-0888,신사복상의,3000.0,신사복하의,2000.0,코트,7000.0
울산광역시 북구 아진로 106-2,세븐헤어샵,미용업,052-286-7665,커트,12000.0,파마,40000.0,염색,40000.0
울산광역시 북구 무룡로 31 (연암동) 1층,아저씨보리밥,한식_일반,052-975-1192,보리밥(비빔밥),8000.0,,,,
울산광역시 북구 당수골15길 5-1 (호계동),예원숯불갈비,한식_육류,052-295-4944,돼지갈비(180g),10000.0,삼겹살(130g),10000.0,냉면,5000.0
울산광역시 북구 화봉로 54,이모네포차,한식_일반,052-287-1182,차돌육개장,8000.0,차돌맑은탕,8000.0,차돌된장찌개,8000.0
울산광역시 북구 화봉로 98,종가자매국수,한식_면류,052-287-8996,칼국수,6000.0,수제비,6000.0,곰탕,9000.0
"울산광역시 북구 호계3길 17-11 (49, 50호)",주안네손칼국수,한식_면류,052-286-2822,들깨칼국수,7000.0,칼국수,5000.0,잔치국수,5000.0
"울산광역시 북구 호계3길 17-11 (18, 19호)",태양추어탕보리밥,한식_일반,052-295-2984,추어탕,8000.0,보리밥,6000.0,부추전,7000.0
울산광역시 북구 사청7길 17,퇴근길,한식_일반,052-289-0982,정식,6000.0,낙지볶음,7000.0,두루치기,7000.0
울산광역시 북구 새장터6길 9-3 (염포동),푸짐한식당,한식_일반,052-287-5727,된장찌개,7000.0,김치찌개,7000.0,순두부찌개,7000.0
"울산광역시 북구 아진로 94 113,114,117호",하이밀베이커리,기타요식업,052-286-9900,소보루빵,1700.0,단팥빵,1700.0,소금빵,2300.0
울산광역시 북구 양정6길 33-1,황돈숯불생고기,한식_육류,052-288-7332,삼겹살(130g),10000.0,돼지갈비(200g),10000.0,김치찌개,8000.0
울산광역시 북구 화봉로 95-1,흑마늘보쌈,한식_육류,052-288-9955,삼색흑마늘보쌈국밥세트,13000.0,삼색흑마늘보쌈정식,10000.0,불향쭈꾸미,10000.0
울산광역시 울주군 언양읍 동부9길 25,고려뼈다귀해장국,한식_일반,052-254-5482,해장국,8000.0,순두부찌개,7000.0,된장찌개,7000.0
울산광역시 울주군 범서읍 점촌5길 13-19 동양아트맨션 상가 1호,구이와아구찜,한식_일반,052-211-8045,아구찜(중),33000.0,아구탕(중),33000.0,낙지볶음(2인),16000.0
울산광역시 울주군 온산읍 신온7길 57,금낭상회,한식_일반,052-700-0622,칼국수,6000.0,김밥,2500.0,부추전,7000.0
울산광역시 울주군 온양읍 남창1길 44,남일이용원,이용업,052-238-3606,조발,5000.0,학생커트,4000.0,염색,5000.0
울산광역시 울주군 언양읍 동부1길 18-9,대림통갈비,한식_육류,052-263-0733,통갈비,10000.0,삼겹살,10000.0,,
울산광역시 울주군 언양읍 남문길 35-1 1층,동부분식점,한식_일반,052-262-0348,칼국수,6500.0,,,,
울산광역시 울주군 청량읍 율리영해1길 104-5 1층,무라카데칼국수,한식_일반,052-277-0358,,,,,,
울산광역시 울주군 서생면 간절곶1길 29,민아횟집,일식,052-239-1826,물회,15000.0,회덮밥,15000.0,성게비빔밥,15000.0
울산광역시 울주군 두동면 두동로 969,봉봉식당,한식_일반,052-254-4742,김치찌개,8000.0,두부찌개,8000.0,오리불고기,30000.0
울산광역시 울주군 온양읍 남창2길 32,상서이용원,이용업,052-238-3477,조발,8000.0,학생조발,6000.0,드라이,6000.0
울산광역시 울주군 온산읍 용방소길 11,서빈,기타요식업,052-237-4990,아메리카노,1200.0,카페라떼,2200.0,카푸치노,2500.0
울산광역시 울주군 범서읍 천상중앙길59,숙이네분식,한식_일반,052-245-0884,김밥,2500.0,비빔밥,6000.0,김치찌개,6000.0
울산광역시 울주군 언양읍 언양로 620,양지혜매운수제비,한식_일반,,매운수제비,7000.0,하얀수제비,7000.0,,
울산광역시 울주군 온양읍 남창1길 46,예쁜머리헤어쇼핑,미용업,052-239-4909,커트,10000.0,일반파마,25000.0,디자인파마,30000.0
울산광역시 울주군 범서읍 점촌5길 15 1층,우와칼국수,한식_면류,052-244-3337,잔치국수,6000.0,손칼국수,6000.0,비빔칼국수,7000.0
울산광역시 울주군 서생면 신리길 115,정가네미용실,미용업,052-239-1050,커트,10000.0,염색,20000.0,퍼머,30000.0
울산광역시 울주군 범서읍 구영로 122,정옥식당,한식_일반,,잔치국수,5000.0,황태칼국수,7000.0,,
울산광역시 울주군 온양읍 남창1길 27,중앙이용원,이용업,052-238-3632,조발,8000.0,학생조발,6000.0,드라이,6000.0
울산광역시 울주군 언양읍 동부2길 38,진가네언양뒷고기,한식_일반,,뒷고기,28000.0,삼겹살,10000.0,,
울산광역시 울주군 온양읍 대운길 16 1층,짜장나라,중식,052-227-4001,짜장면,5000.0,짜장밥,6000.0,짬뽕,7000.0
울산광역시 울주군 상북면 도동신리로 4,짬뽕의명가,중식,052-264-9669,짜장면,6000.0,짬뽕,7000.0,우동,7000.0
울산광역시 울주군 온산읍 신온9길 43 2층,천리향헤어방,미용업,052-238-8813,커트,12000.0,염색,30000.0,파마,35000.0
울산광역시 울주군 상북면 도동신리로 4,춘자네식당,한식_일반,052-254-2064,순두부찌개,6500.0,된장찌개,6500.0,김치찌개,7000.0
울산광역시 울주군 두동면 대밀길22,큰당골식당,한식_일반,052-262-7519,백반정식,7000.0,삼겹살,12000.0,돼지갈비,12000.0
울산광역시 울주군 두동면 계명3길 9 201호,태양이발관,이용업,052-262-7261,조발,10000.0,학생조발,7000.0,염색,7000.0
울산광역시 울주군 범서읍 구영앞길 34,하오츠,중식,,짜장면,3500.0,짬뽕,5000.0,,
울산광역시 울주군 온양읍 태화7길 46,한나헤어아트,미용업,052-239-4564,커트,10000.0,염색,35000.0,파마,40000.0
울산광역시 울주군 범서읍 천상5길 6-2 1층,화이트세탁소,세탁업,052-244-7084,신사복,6000.0,면바지,2500.0,정장바지,2500.0
울산광역시 울주군 청량읍 신덕하1길 9,효정밥상,한식_일반,052-227-4995,게장정식,10000.0,생선구이정식,10000.0,간장새우,10000.0
세종특별자치시 조치원읍 새내10길 61,6000냥돌솥추어탕,한식_일반,044-864-2133,돌솥추어탕,6000.0,돈가스,6000.0,,
세종특별자치시 도움8로 91 210호,가마솥 족발,한식_일반,044-868-4546,청국장,7000.0,바지락칼국수,7000.0,,
세종특별자치시 다솜1로 113 1층,가미갈비탕,한식_일반,044-865-0079,우거지탕,7000.0,시래기대패삼겹살(250g),14500.0,,
세종특별자치시 도움3로 105-6 2층,꼬막짬뽕,중식,044-865-0655,유니자장,5500.0,탕수육(소),15000.0,,
세종특별자치시 다솜1로 184 103호,꿀벌머리,미용업,044-864-2447,남성커트,7000.0,여성커트,8000.0,,
세종특별자치시 금남면 세종로 470 1층,농부의한우,한식_육류,044-866-1181,국밥,6000.0,선지국밥,6000.0,맑은탕,6000.0
